,name,rating,distance,delivery,pickup,American,Bakeries,Cafes,Chinese,Fast Food,Pizza,Street Vendors
6241,Land & Lake Andersonville,9.0,8408.597736013739,1,0,1,0,0,0,0,0,0
6242,Chili Square,8.0,9988.563857941084,1,1,0,0,0,1,0,0,0
6243,Chinelos Tacos NYC,6.0,19421.71663614159,0,0,0,0,0,0,0,0,0
6244,TailGate Brewery,9.0,13118.712572387787,1,1,0,0,0,0,0,0,0
6245,Wilson's Secret Sauce,9.0,14886.194003206596,1,1,0,0,0,0,0,0,0
6246,Blaze Pizza,8.0,598.6358999002936,1,1,0,0,0,0,0,0,0
6247,Dan's Mac Attack,5.0,3028.7138546075885,0,0,0,0,0,0,0,0,1
6248,Blotto,9.0,1603.7855765217894,0,0,0,0,0,0,0,1,0
6249,The Daily Catch,8.0,4645.944840523857,1,0,0,0,0,0,0,0,0
6250,Grillshack Fries and Burgers,10.0,5395.8114822346915,1,0,0,0,0,0,1,0,0
6251,Mon Win Food Market Corp,10.0,1585.0349358408967,0,0,0,0,0,0,0,0,0
6252,Dr Limon Ceviche Bar- Pinecrest,9.0,8104.07432959454,1,1,0,0,0,0,0,0,0
6253,The Library at Gilt Bar,9.0,3920.0850816553307,1,0,1,0,0,0,0,0,0
6254,Sunny Asian Food,9.0,21545.447126808027,0,1,0,0,0,0,0,0,0
6255,Connie's Chicken and Waffles,9.0,2289.0188458057346,1,1,0,0,0,0,0,0,0
6256,Al Daar,9.0,2690.3228732952957,0,0,0,0,0,0,0,0,0
6257,Manao Thai Street Eats,8.0,1854.9409295488954,1,0,0,0,0,0,0,0,0
6258,Midnight Cookie,8.0,3255.19210407273,1,1,0,1,0,0,0,0,0
6259,Kooma sushi Restaurant,7.0,4493.062920918521,1,1,0,0,0,0,0,0,0
6260,224 Boston Street Restaurant,8.0,2966.155154764849,1,1,1,0,0,0,0,0,0
6261,Hawaiian Poke,10.0,7905.0678329754055,1,0,0,0,0,0,0,0,0
6262,Capo Steaks,8.0,6810.2440112637905,1,0,0,0,0,0,0,0,0
6263,La Casa Del Pandebono,10.0,4128.292340422383,1,1,0,1,0,0,0,0,0
6264,Sweet T's Southern Style Food Truck,6.0,15344.590569049416,0,0,0,0,0,0,0,0,1
6265,Lei's Asian Bistro,9.0,15096.254695024501,1,1,0,0,0,1,0,0,0
6266,Olives & Peppers,9.0,23543.80313532076,1,0,0,0,0,0,0,0,0
6267,Inday,8.0,1555.3197515373797,0,0,0,0,0,0,0,0,0
6268,Inglewood Lounge,9.0,9764.850367670144,1,0,0,0,0,0,0,0,0
6269,Italian Disco,7.0,2871.2340170366137,1,1,0,0,0,0,0,1,0
6270,MIA Market,9.0,11699.83750987244,1,1,0,0,0,0,0,0,0
6271,Tomo Asian Cuisine,9.0,20683.720117158417,0,0,0,0,0,0,0,0,0
6272,BrickTop's,8.0,3565.4522739913787,1,0,1,0,0,0,0,0,0
6273,Kawayan,8.0,9908.412671374197,1,1,0,0,0,0,0,0,0
6274,Kochi Po-Cha,9.0,22862.502685290412,1,1,0,0,0,0,0,0,0
6275,Las Palmas Carniceria,9.0,6637.350330284713,0,0,0,0,0,0,0,0,0
6276,Christie's Deli,10.0,6190.777559047696,1,1,0,0,0,0,0,0,0
6277,Maiku Sushi,8.0,849.2958093118448,1,0,0,0,0,0,0,0,0
6278,Manny's Cafeteria and Delicatessen,8.0,5084.668228378789,1,1,0,0,0,0,0,0,0
6279,C Food Shack,9.0,15804.242475699679,1,1,0,0,0,0,0,0,0
6280,Bangkok Grocery & Restaurant,9.0,12781.450673521726,1,0,0,0,0,0,0,0,0
6281,Mura Asian Eatery,9.0,5044.46833138687,1,0,0,0,0,0,0,0,0
6282,Sun & Fork,8.0,3092.2339606937353,1,0,0,0,0,0,0,0,0
6283,Nagomi Izakaya,8.0,1983.158812587348,1,1,0,0,0,0,0,0,0
6284,Summer House Santa Monica,8.0,2767.8540197185416,1,1,1,0,0,0,0,0,0
6285,Cafe La Maude,9.0,4823.286199388903,1,0,0,0,1,0,0,0,0
6286,Dangerously Delicious Pies,7.0,3053.7579229903195,1,0,0,0,1,0,0,0,0
6287,Milanezza Kitchen Bar Market,8.0,14304.611692175245,1,1,0,0,0,0,0,0,0
6288,Disco Fish Restaurant & Grill,8.0,1630.5690974459237,1,1,0,0,0,0,0,0,0
6289,Fonda La Chismosa,7.0,7861.202775137601,1,1,0,0,0,0,0,0,0
6290,Elephant & Castle,7.0,1708.6304704708712,1,1,0,0,0,0,0,0,0
6291,honeygrow,8.0,4949.792402623364,1,1,0,0,0,0,0,0,0
6292,Leo’s Coney Island,10.0,3689.3690435142234,1,1,1,0,0,0,0,0,0
6293,Alanya Cafe,9.0,11140.583387455705,1,1,0,0,0,0,0,0,0
6294,Scout's Pub,7.0,26618.241463231494,1,1,0,0,0,0,0,0,0
6295,Ippudo Westside,8.0,6486.789308886469,1,1,0,0,0,0,0,0,0
6296,Chauhan Ale & Masala House,8.0,2516.819488743234,1,1,0,0,0,0,0,0,0
6297,Julep Southern Kitchen & Bar,9.0,37227.68510824622,1,1,0,0,0,0,0,0,0
6298,Bao Bing,8.0,3112.805788762124,1,0,0,0,0,0,0,0,0
6299,Nikos Gyros,9.0,5504.857302713118,1,0,0,0,0,0,0,0,0
6300,Nacho Bangers,7.0,1293.522140343542,1,1,0,0,0,0,1,0,0
6301,Chris' Pizza Village Pleasant View,8.0,35131.772135988824,0,0,0,0,0,0,0,0,0
6302,BAR 1801,10.0,2589.824529887291,0,0,0,0,0,0,0,0,0
6303,Chef Rich's Kitchen,9.0,11738.250656080269,1,0,1,0,0,0,0,0,0
6304,JJ Thai Cuisine,9.0,7394.8291938582215,1,0,0,0,0,0,0,0,0
6305,Port and Park Bistro,9.0,5596.950339155124,1,1,1,0,0,0,0,0,0
6306,Ryan's,10.0,2430.575903691095,0,0,1,0,0,0,0,0,0
6307,615 Deli,9.0,1952.8346456501033,1,1,0,0,0,0,0,0,0
6308,Sushi King Asian Fusion,8.0,4810.785655726182,1,1,0,0,0,0,0,0,0
6309,Skull's Rainbow Room,9.0,3011.682511761967,1,0,0,0,0,0,0,0,0
6310,Cap City Fine Diner and Bar,8.0,13872.814810446169,1,0,0,0,0,0,0,0,0
6311,Uneeda Burger,8.0,3930.4795829547925,1,1,0,0,0,0,1,0,0
6312,Bagelshop ,9.0,3039.479331444176,1,1,0,1,0,0,0,0,0
6313,Kabob-G Grill,9.0,9646.920965765275,1,1,0,0,0,0,0,0,0
6314,"Table, Donkey and Stick",8.0,2056.2622435260914,1,1,0,0,0,0,0,0,0
6315,House of Blues Restaurant & Bar,8.0,3238.6602997993764,0,0,1,0,0,0,0,0,0
6316,Dalia,9.0,15858.555606282176,1,0,0,0,0,0,0,0,0
6317,First Watch,8.0,1197.305747263707,0,0,0,0,0,0,0,0,0
6318,Harding House Brewing Company,9.0,6938.490972153529,0,0,0,0,0,0,0,0,0
6319,Manakeesh Cafe Bakery & Grill,8.0,9567.46641753792,1,1,0,0,0,0,0,0,0
6320,Uno Pizzeria & Grill,5.0,10094.244265731222,1,1,0,0,0,0,0,1,0
6321,Plymouth Cafe,7.0,805.8073391008912,1,0,0,0,0,0,0,0,0
6322,Krispy Krunchy Chicken,9.0,8809.77144256112,1,1,0,0,0,0,0,0,0
6323,Something Sweet,10.0,2674.3860308026156,0,0,0,0,0,0,0,0,0
6324,Cilantro Taqueria,8.0,8560.163240020172,1,1,0,0,0,0,0,0,0
6325,Gallo's Kitchen + Bar,9.0,7956.923914671289,1,1,0,0,0,0,0,0,0
6326,Taqueria Azteca,9.0,8790.794171266234,1,1,0,0,0,0,0,0,0
6327,Sisi Kay Thai Eatery & Bar,9.0,4024.3503193521497,1,1,0,0,0,0,0,0,0
6328,El Agave,8.0,10647.556012315987,1,1,0,0,0,0,0,0,0
6329,Chicken Bones Carry Out,10.0,1878.9721956617225,1,0,0,0,0,0,0,0,0
6330,Bodega Restaurant & Lounge,7.0,8614.084786927537,0,0,0,0,0,0,0,0,0
6331,T&S Soul Food Carryout,8.0,9285.685060220289,1,1,0,0,0,0,0,0,0
6332,Rusty Bucket Restaurant & Tavern,8.0,21050.252279139455,0,0,0,0,0,0,0,0,0
6333,Motek Cafe,9.0,9850.40029242136,1,1,0,0,1,0,0,0,0
6334,Mai Dim Sum,8.0,22923.656532658886,0,0,0,0,0,0,0,0,0
6335,Max's Steaks,8.0,2897.9261664449773,0,0,0,0,0,0,0,0,0
6336,Burgers and Shakes,8.0,20533.542152012564,1,0,0,0,0,0,1,0,0
6337,Korean Kitchen,9.0,22794.809760539232,1,1,0,0,0,0,0,0,0
6338,Gyu-Kaku Japanese BBQ,8.0,2673.108872722434,1,1,0,0,0,0,0,0,0
6339,Louisiana Seafood Company,9.0,4129.989615522818,0,0,0,0,0,0,0,0,0
6340,The Bongo Room,8.0,437.01521246289735,1,1,1,0,0,0,0,0,0
6341,John's Coffee Donut Shop,8.0,2715.7221185805606,1,0,0,0,0,0,0,0,0
6342,Tennessee Tavern,4.0,9396.15401339536,0,0,1,0,0,0,0,0,0
6343,The Porch Southern Fare & Juke Joint,7.0,6910.4411689496865,1,1,0,0,0,0,0,0,0
6344,affoGATO Cat Café,9.0,938.2799337299629,1,0,0,0,0,0,0,0,0
6345,Phusion Cafe,8.0,7125.887859654653,1,1,0,0,0,0,0,0,0
6346,James Fiesta Grill,9.0,10092.334626209517,1,0,0,0,0,0,0,0,0
6347,24 Karrot Kitchen,8.0,17165.393585751368,0,0,0,0,0,0,0,0,0
6348,Toro,8.0,1266.7234617418144,1,0,0,0,0,0,0,0,0
6349,"Hangry Panda: Teriyaki, Street Eats & Bubble Tea",9.0,6769.501284531036,1,1,0,0,0,0,0,0,0
6350,Neo Pizza,8.0,1696.3046454897951,1,1,0,0,0,0,0,1,0
6351,Tina’s tacos,6.0,2632.7555634578157,1,1,0,0,0,0,0,0,0
6352,El Mexsal Authentic Latin Food,10.0,7839.351095892102,1,1,0,0,0,0,0,0,0
6353,Fresh Salt,8.0,710.677389267444,1,0,0,0,0,0,0,0,0
6354,Big Wig Tacos and Burritos,8.0,3204.8559871008424,1,1,0,0,0,0,0,0,0
6355,Bonafini,8.0,6110.246060546872,1,1,0,0,0,0,0,0,0
6356,Famous Kitchen,8.0,22521.011968810115,1,1,0,0,0,0,0,0,0
6357,Blend,9.0,1934.736351796491,1,1,0,0,0,0,0,0,0
6358,District,7.0,3077.1335814646823,1,0,1,0,0,0,0,0,0
6359,Fuji Bakery,9.0,3072.6553406964217,1,0,0,1,0,0,0,0,0
6360,Tandul,8.0,987.3395892711176,1,1,0,0,0,0,0,0,0
6361,Mojo Donuts & Fried Chicken,9.0,5589.442674104784,0,1,0,0,0,0,0,0,0
6362,Qu Japan,8.0,46220.14904036793,1,1,0,0,0,0,0,0,0
6363,Istanbul Diner Cafe,9.0,9268.965725314456,1,1,0,0,0,0,0,0,0
6364,Atwater's Canton Crossing,8.0,5155.06336335386,1,1,0,0,1,0,0,0,0
6365,Casey's Crab,8.0,28175.775834893204,1,0,0,0,0,0,0,0,0
6366,Chicago Style Gyros,8.0,10957.912545907382,1,0,0,0,0,0,0,0,0
6367,Boni: Filipino Street Food,8.0,2943.2531063284523,0,0,0,0,0,0,0,0,0
6368,Lucky Dragon,7.0,1419.890429249052,1,1,0,0,0,1,0,0,0
6369,Simply Greek,9.0,21810.04976762399,1,1,0,0,0,0,0,0,0
6370,The Cheesecake Factory,6.0,8200.946373047498,0,0,0,0,0,0,0,0,0
6371,Flavor of Puerto Rico,9.0,3264.6723399909797,1,1,0,0,0,0,0,0,0
6372,Un Bien,9.0,7628.366025650724,1,0,0,0,0,0,0,0,0
6373,Corona Beach House,8.0,5100.329863910872,0,0,1,0,0,0,0,0,0
6374,Pete's Clown House,8.0,1965.3092748506415,1,1,0,0,0,0,0,0,0
6375,Taqueria Los Nopales,8.0,4947.229653104381,1,1,0,0,0,0,0,0,0
6376,Rockefeller's Grille,8.0,10130.020731079874,1,1,1,0,0,0,0,0,0
6377,Lady M Cake Boutique,7.0,9950.783285562324,0,0,0,0,0,0,0,0,0
6378,Carthage Must Be Destroyed,7.0,5037.35849976339,1,0,0,0,0,0,0,0,0
6379,Kowloon,6.0,13876.434064375588,1,1,0,0,0,0,0,0,0
6380,Brightwok Kitchen,9.0,4319.718981449103,1,1,0,0,0,0,0,0,0
6381,Ohio City Burrito,8.0,10320.31683829472,1,1,0,0,0,0,0,0,0
6382,CAO Bakery & Cafe,8.0,15145.073615143909,1,1,0,0,1,0,0,0,0
6383,Havana Vieja,9.0,15796.92828289606,1,1,0,0,0,0,0,0,0
6384,Zydeco Bistro,9.0,1260.79555756177,0,0,0,0,0,0,0,0,1
6385,The Region,8.0,4211.567054313625,0,0,0,0,0,0,1,0,0
6386,Neighbors Germantown,7.0,4195.6995601359695,1,0,0,0,0,0,0,0,0
6387,Head Hi,10.0,2086.6795378215356,1,1,0,0,1,0,0,0,0
6388,Nicoletto's Italian Kitchen,8.0,7943.992848694854,1,1,0,0,0,0,0,0,0
6389,Cinco De Mayo Mexican Restaurant - Nashville,7.0,2042.6429043246524,1,1,0,0,0,0,0,0,0
6390,Mejari Fusion,8.0,4025.8716513083664,1,1,0,0,0,0,0,0,0
6391,Taco Love Grill,9.0,19967.45680745258,0,1,0,0,0,0,0,0,0
6392,Taza A Lebanese Grill,9.0,3556.20435784661,1,0,0,0,0,0,0,0,0
6393,Time Out Time Eat,9.0,9656.113561368951,1,1,0,0,0,0,0,0,0
6394,Victory Brewing Company Philadelphia,9.0,6730.011039440415,0,0,0,0,0,0,0,0,0
6395,Provare,9.0,1574.6972796908287,1,0,0,0,0,0,0,0,0
6396,The Nook,9.0,2816.2118481635166,1,1,1,0,0,0,0,0,0
6397,Blue Point Grille,8.0,3657.9660475044375,1,1,0,0,0,0,0,0,0
6398,Haru Sushi,10.0,3023.5944472858305,0,0,0,0,0,0,0,0,0
6399,Nepali Asian Restaurant,9.0,5848.976540804016,1,1,0,0,0,0,0,0,0
6400,Saucy Brew Works,8.0,3687.755701102744,1,1,0,0,0,0,0,1,0
6401,Alaskan Dumplings,8.0,37545.865264214524,1,1,0,0,0,0,0,0,0
6402,Shaker + Spear,9.0,1555.2383387148766,1,1,0,0,0,0,0,0,0
6403,Furious Spoon - Logan Square,8.0,2918.0461367336547,1,1,0,0,0,0,0,0,0
6404,Mr Dumpling,8.0,3928.24611967183,1,1,0,0,0,1,0,0,0
6405,Roosters,8.0,13111.83410391578,1,0,0,0,0,0,0,0,0
6406,Noglu,8.0,9247.221720319558,1,0,0,1,0,0,0,0,0
6407,Cluck It,9.0,3280.3329129709828,1,1,0,0,0,0,0,0,0
6408,POC American Fusion Buffet & Sushi,8.0,2951.9305021453824,1,1,0,0,0,0,0,0,0
6409,NY Gyro Lunch,10.0,4058.1156352927323,0,0,0,0,0,0,0,0,1
6410,Cucina Vitale,9.0,2091.9976583400203,1,0,0,0,0,0,0,0,0
6411,Toast,8.0,4970.963488222837,1,0,0,0,0,0,0,0,0
6412,honeygrow,7.0,2121.1202231114457,1,1,0,0,0,0,0,0,0
6413,Don Lucho's Restaurant & Pisco Bar,9.0,6938.907948006963,1,0,0,0,0,0,0,0,0
6414,Koko Bakery,8.0,4082.313626638733,1,1,0,1,0,0,0,0,0
6415,Fleet Street Pub,8.0,2966.3320330958245,1,0,0,0,0,0,0,0,0
6416,Fresh Florida Fisheries,9.0,355.06644175527896,1,0,0,0,0,0,0,0,0
6417,Beerhead Bar & Eatery,7.0,3992.705613125404,1,1,1,0,0,0,0,0,0
6418,Kisser,10.0,2250.7849296074055,0,0,0,0,0,0,0,0,0
6419,M Italian,7.0,23683.80422891235,0,0,0,0,0,0,0,0,0
6420,Siam Cafe,8.0,4830.611319986103,1,0,0,0,0,0,0,0,0
6421,Chicago Kalbi,8.0,7962.264272743687,1,0,0,0,0,0,0,0,0
6422,Dumplings of Fury,8.0,13939.444364529218,1,1,0,0,0,1,0,0,0
6423,Interstate Drafthouse,8.0,3491.576064976301,1,0,0,0,0,0,0,0,0
6424,Tan Lac Vien,8.0,4895.248633444156,1,1,0,0,0,0,0,0,0
6425,Empanada Mama & The Pie Man,10.0,4409.719518720319,1,1,0,0,0,0,0,0,0
6426,L'industrie Pizzeria,9.0,3145.016041338447,1,0,0,0,0,0,0,1,0
6427,M.L.Rose Craft Beer & Burgers - Capitol View,8.0,3158.248103436819,1,0,0,0,0,0,1,0,0
6428,HalfSmoke,6.0,3949.8070854399966,1,1,0,0,0,0,0,0,0
6429,Lucky's Cafe,8.0,994.3482003550314,1,0,0,0,1,0,0,0,0
6430,Dawa,9.0,22862.502685290412,0,0,0,0,0,0,0,0,0
6431,Jerk Taco Man,4.0,17400.422653037804,1,1,0,0,0,0,0,0,0
6432,South Of Lane,9.0,5519.4670351212035,1,0,0,0,1,0,0,0,0
6433,Burgh'ers Brewing,8.0,2599.7551170221277,1,1,0,0,0,0,1,0,0
6434,Refocused Vegan,8.0,1932.1040727139323,1,1,0,0,0,0,0,0,0
6435,Spot Restaurant,8.0,3226.592907591673,0,0,0,0,0,0,0,0,0
6436,Galos Flame Grilled Chicken,8.0,4837.464738728582,1,1,0,0,0,0,0,0,0
6437,Choukouya Resto Bar,8.0,15101.60902499174,1,1,0,0,0,0,0,0,0
6438,Bocas Grill Brickell,8.0,8074.915473584031,1,1,0,0,0,0,0,0,0
6439,Shipwreck Cove,7.0,13788.449605689242,0,0,1,0,0,0,0,0,0
6440,107 Taste Brickell,9.0,9139.989333652013,0,0,0,0,0,0,0,0,0
6441,Local Roots Market and Cafe,9.0,2753.812044676228,0,0,0,0,0,0,0,0,0
6442,Isot Mediterranean Cuisine,9.0,7380.54792850308,0,1,0,0,0,0,0,0,0
6443,The Pandering Pig,8.0,17306.236825303484,1,0,1,0,0,0,0,0,0
6444,Uncle Sam's Submarines,8.0,4817.410685479409,1,0,0,0,0,0,0,0,0
6445,Mr. Taka Ramen,6.0,1814.7656301228355,0,0,0,0,0,0,0,0,0
6446,Taco Bandito,7.0,4679.9009523114055,1,0,0,0,0,0,0,0,0
6447,Marottas,8.0,9332.58279381187,1,0,0,0,0,0,0,0,0
6448,Somi,7.0,5531.302885412033,0,0,0,0,0,0,0,0,0
6449,Brazil Gourmet Market Place Café & Restaurant,9.0,3131.856601974974,1,1,0,0,0,0,0,0,0
6450,Zhu Vegan Kitchen,9.0,4260.360093290056,1,1,0,0,0,0,0,0,0
6451,House of India,9.0,19960.7309405719,1,1,0,0,0,0,0,0,0
6452,Johnny's Hots,9.0,4002.722552592201,0,0,0,0,0,0,0,0,0
6453,La Josie's,9.0,1475.779181089445,0,0,0,0,0,0,0,0,0
6454,Shin Chon,8.0,18293.66341157281,1,0,0,0,0,0,0,0,0
6455,Gyro & More,10.0,730.8420617906393,1,1,0,0,0,0,0,0,0
6456,Harat's Pub,9.0,32060.412838426193,0,0,0,0,0,0,0,0,0
6457,Yoki Japanese Restaurant & Bar,8.0,6226.216646247417,1,1,0,0,0,0,0,0,0
6458,Nene's Deli Taqueria,9.0,5634.83148599527,1,0,0,0,0,0,0,0,0
6459,Ten Bar and Grille,6.0,7945.676003342799,1,0,1,0,0,0,0,0,0
6460,RJ Grunts,8.0,3783.462479084756,1,0,1,0,0,0,0,0,0
6461,Xiang Yu China Bistro,8.0,3777.7077229188194,1,1,0,0,0,1,0,0,0
6462,Señoritas Cantina,8.0,5596.884616407634,1,1,0,0,0,0,0,0,0
6463,Dylamato's Market,10.0,5676.621086732451,0,0,0,0,0,0,0,0,0
6464,Allora,9.0,1052.957083138931,0,0,0,0,0,0,0,0,0
6465,Unicorn,8.0,1844.4854077967366,1,0,1,0,0,0,0,0,0
6466,Sushi Cafe & Shilla Korean BBQ,8.0,4320.284782371523,1,1,0,0,0,0,0,0,0
6467,La Birra Bar,9.0,22183.057019154447,1,1,0,0,0,0,1,0,0
6468,Emiliano La Taqueria,10.0,12701.192760085944,1,1,0,0,0,0,0,0,0
6469,Los Bajitos Mexican Restaurant & Grill ,10.0,23992.435234724308,1,1,0,0,0,0,0,0,0
6470,The Pig & Rooster Smokehouse,8.0,4332.698950773871,1,1,0,0,0,0,0,0,0
6471,FOB Poke Bar- Seattle,9.0,1435.0092160322226,1,1,0,0,0,0,0,0,0
6472,Five Stuy Cafe,5.0,3217.720210741521,0,0,0,0,1,0,0,0,0
6473,Lizzmonade,7.0,297.6956422895346,0,0,0,0,0,0,0,0,0
6474,Clean Eatz,9.0,14399.362310106717,1,1,0,0,0,0,0,0,0
6475,Five Points Artisan Bakeshop,10.0,5265.687941576689,0,0,0,1,0,0,0,0,0
6476,Taqueria Chingon,9.0,2121.1549548950306,1,1,0,0,0,0,0,0,0
6477,Sammy's Famous Corned Beef,8.0,1607.5031774375548,1,0,0,0,0,0,0,0,0
6478,Doughbar Pizzeria & Rotisserie,8.0,1754.7989743907162,0,0,0,0,0,0,0,1,0
6479,Maria's Taqueria,8.0,672.7158522270995,1,1,0,0,0,0,0,0,0
6480,Bj Hot Chicken,8.0,4669.448598401316,1,1,0,0,0,0,0,0,0
6481,Bebop Waffle Shop,9.0,6231.395457990834,1,1,0,0,1,0,0,0,0
6482,Tin Roof Broadway,7.0,2637.6700309098856,1,0,1,0,0,0,0,0,0
6483,La Casa Del Tacos,9.0,16656.892620472034,0,0,0,0,0,0,0,0,1
6484,Pioneer Square D&E,8.0,2895.2097144108952,1,1,0,0,0,0,0,0,0
6485,Red Tigers Korean Fusion Grill,10.0,18637.766429763004,1,1,0,0,0,0,0,0,0
6486,Sushi 88,5.0,2429.9174362763433,1,1,0,0,0,0,0,0,0
6487,Moonshot Coffee Bar,9.0,3498.9279676128617,0,1,0,0,1,0,0,0,0
6488,The Original BSB’s - Avalon,9.0,9592.786288790443,0,0,0,0,0,0,0,0,0
6489,Paradise Cove BBQ,10.0,12512.414966607575,0,0,0,0,0,0,0,0,0
6490,Sweet Rice JP,8.0,5360.1558406354,1,1,0,0,0,0,0,0,0
6491,Charles Village Pizza & Sub,7.0,1030.163296649896,1,1,0,0,0,0,0,0,0
6492,Liberty Choice,9.0,2841.898027815816,1,1,0,0,0,0,0,0,0
6493,Noble Thai,9.0,1645.2194339357955,1,1,0,0,0,0,0,0,0
6494,Lydia's Place,8.0,1362.5334965081781,0,0,0,0,0,0,0,0,0
6495,Cheeky Cafe,8.0,3471.23014557848,1,1,0,0,0,0,0,0,0
6496,Jilbert Winery,8.0,33868.17292570695,0,0,0,0,0,0,0,0,0
6497,Mi Tocaya Antojeria,8.0,3112.7984910341684,1,0,0,0,0,0,0,0,0
6498,Lassen & Hennigs,8.0,1185.6209412126627,1,1,0,0,0,0,0,0,0
6499,Double Nickle,10.0,3386.775454754741,0,0,0,0,0,0,0,0,0
6500,leaf n' brew,6.0,2030.937164071279,1,1,0,0,1,0,0,0,0
6501,Floods Urban Seafood Lounge,5.0,12655.046612107191,1,1,0,0,0,0,0,0,0
6502,JoJo’s Shake Bar - River North,7.0,4377.843620433848,1,1,0,0,0,0,0,0,0
6503,Oriental Mart,9.0,1873.1903778553026,1,0,0,0,0,0,0,0,0
6504,La Cucharita Colombian Restaurant,9.0,11584.23427668638,1,1,0,0,0,0,0,0,0
6505,Yazoo Brewing Company,9.0,17285.144942803596,0,0,0,0,0,0,0,0,0
6506,Pennsylvania Dutch Farmers Market,9.0,20466.869246077575,0,0,0,0,0,0,0,0,0
6507,Cutty's,8.0,4283.336826016004,1,0,0,0,1,0,0,0,0
6508,Fratellos,8.0,14528.805040073705,1,1,0,0,0,0,0,1,0
6509,Kuba Kitchen,10.0,4428.699077817215,0,0,0,0,0,0,0,0,0
6510,Nook,9.0,5879.07825062191,1,0,0,0,1,0,0,0,0
6511,Milk Bar Mini: Harvard Square,6.0,4884.198313129439,1,1,0,0,0,0,0,0,0
6512,Five Points Pizza - West Nashville,9.0,5663.953416329042,1,1,0,0,0,0,0,1,0
6513,Garbanzo Mediterranean Fresh,9.0,649.321734039759,1,1,0,0,0,0,0,0,0
6514,Danny's Deli,9.0,3856.202276136519,1,1,0,0,0,0,0,0,0
6515,NAYA - Philly,9.0,6909.242205250265,1,1,0,0,0,0,0,0,0
6516,The Classy Cow Food Joint,9.0,33702.57488309188,1,1,0,0,0,0,1,0,0
6517,Pokeworks,10.0,3169.8754646471043,1,1,0,0,0,0,0,0,0
6518,Luna Bakery Cafe,8.0,7330.790832502125,1,0,0,0,1,0,0,0,0
6519,Cap'n Taco Restaurants,7.0,13062.144974283323,1,0,0,0,0,0,0,0,0
6520,Rib Rack,8.0,6447.441812930303,1,0,0,0,0,0,0,0,0
6521,Taziki's Mediterranean Cafe - Hermitage,7.0,15461.333995235871,1,1,0,0,0,0,0,0,0
6522,SUSU Dessert Bar,10.0,3144.987221782648,1,0,0,0,0,0,0,0,0
6523,Happy Lamb Hot Pot,8.0,3052.476472671066,1,0,0,0,0,0,0,0,0
6524,Keshas Kitchen,6.0,3115.1326442470254,0,1,0,0,0,0,0,0,0
6525,Bo Z's Burgers Bistro,6.0,1936.3670093748983,1,1,0,0,0,0,1,0,0
6526,Gaffney's Back Fin,9.0,4249.394517466104,1,0,0,0,0,0,0,0,0
6527,Pubbelly Sushi Brickell City Centre,8.0,9564.844028022417,1,0,0,0,0,0,0,0,0
6528,Yi Pin Restaurant,8.0,6206.106850792973,1,1,0,0,0,1,0,0,0
6529,Landmark Smokehouse,9.0,8159.150361620662,1,1,0,0,0,0,0,0,0
6530,The Peppered Pig,9.0,27157.56483396987,0,0,0,0,0,0,0,0,0
6531,The Spotted Gallo,9.0,5315.98503686948,1,0,0,0,0,0,0,0,0
6532,Los Tres Hermanos,9.0,4211.6168424636235,1,1,0,0,0,0,0,0,1
6533,The Mighty Oak Barrel,9.0,14783.532931133563,1,0,1,0,0,0,0,0,0
6534,Punk Wok,8.0,5655.018143594141,0,0,0,0,0,0,0,0,0
6535,Eight Row,9.0,6136.835642638593,1,0,1,0,0,0,0,0,0
6536,DaMò Pasta Lab,9.0,7114.563132160745,1,1,0,0,0,0,0,0,0
6537,Chaps Pit Beef,5.0,12993.266392447582,1,1,0,0,0,0,0,0,0
6538,Party Fowl - Cool Springs,8.0,20657.466922359465,1,1,0,0,0,0,0,0,0
6539,Greedy's,6.0,4538.593317473807,1,1,0,0,0,0,0,0,0
6540,Holy Crab Boiling,7.0,7748.289673639649,0,0,0,0,0,0,0,0,0
6541,Itadakimasu,8.0,4605.589852876437,1,1,0,0,0,0,0,0,0
6542,Looking Glass Bar,6.0,5509.776871296089,1,0,1,0,0,0,0,0,0
6543,Steve's Gyros,9.0,2836.154569993304,0,0,0,0,0,0,0,0,0
6544,OTTO,8.0,4901.098598877751,1,1,0,0,0,0,0,1,0
6545,Diaspora,8.0,1074.570095574723,1,0,0,0,0,0,0,0,0
6546,Wafels & Dinges,9.0,4740.025262508424,1,1,0,0,0,0,0,0,0
6547,Pie of the Tiger,10.0,3958.913402304401,1,0,0,0,0,0,0,1,0
6548,CAVA,8.0,666.5804145122953,0,0,0,0,0,0,0,0,0
6549,Tea Top,9.0,21478.44030960166,1,1,0,0,0,0,0,0,0
6550,Yoli's Cucina and Crafthouse,8.0,15900.125273828338,1,0,0,0,0,0,0,0,0
6551,The Verandah Kitchen in Hampden,9.0,3090.7541045004914,1,1,0,0,0,0,0,0,0
6552,Frankel's Delicatessen,8.0,4185.370971697787,1,0,0,0,0,0,0,0,0
6553,Tasca Restaurant,8.0,5892.36232536635,1,1,0,0,0,0,0,0,0
6554,Sports Grill - South Miami,7.0,5356.770131265998,1,1,1,0,0,0,0,0,0
6555,Korea House,8.0,4378.129895381054,1,1,0,0,0,0,0,0,0
6556,Don Barriga Mexican Grill,9.0,9746.209538527952,1,1,0,0,0,0,0,0,0
